gridiv,name,time,QN,QH,QE,QS,hour
4,Kampong Lama,2024-03-25 22:00:00,2.4433210960603615,0.5115461470256442,0.38707639608604794,1.544698552948681,22
4,Kampong Lama,2024-03-25 23:00:00,2.3505030195521583,0.4144327116260058,0.4527709070155588,1.4832994009105889,23
4,Kampong Lama,2024-03-26 00:00:00,2.322485275829171,0.2830856921476439,0.5706697309882696,1.468729852693265,0
4,Kampong Lama,2024-03-26 01:00:00,2.3533395965116153,0.24359700198398926,0.6139614054372089,1.4957811890904154,1
4,Kampong Lama,2024-03-26 02:00:00,2.4024051584141466,0.24800379103028902,0.6219037170999258,1.5324976502839291,2
4,Kampong Lama,2024-03-26 03:00:00,2.441937328855558,0.15879373987919365,0.7241987933203333,1.558944795656032,3
4,Kampong Lama,2024-03-26 04:00:00,2.4300829572633424,0.014264022450628744,0.8679394139627803,1.547879520849932,4
4,Kampong Lama,2024-03-26 05:00:00,2.390244760831153,-0.09021006143109034,0.9627926843050894,1.5176621379571564,5
4,Kampong Lama,2024-03-26 06:00:00,2.391544179010779,-0.18147411442344108,1.0515649104141431,1.5214533830200816,6
4,Kampong Lama,2024-03-26 07:00:00,2.4469054686528864,-0.35355208241596614,1.2407262134261998,1.5597313376426456,7
4,Kampong Lama,2024-03-26 08:00:00,2.4823091724132382,-0.38097873567227225,1.2826325030401549,1.5806554050454054,8
4,Kampong Lama,2024-03-26 09:00:00,2.5439541037116555,-0.35862100385051576,1.28024707288494,1.622328034677139,9
4,Kampong Lama,2024-03-26 10:00:00,2.7023257015765694,-0.24223309662079373,1.218613755777369,1.725945042419994,10
4,Kampong Lama,2024-03-26 11:00:00,2.819502884377698,0.27479101392202665,0.746338613085662,1.7983732573700308,11
4,Kampong Lama,2024-03-26 12:00:00,2.929063541136202,0.6514358923940335,0.4077671120206787,1.8698605367215464,12
4,Kampong Lama,2024-03-26 13:00:00,3.1175194927953953,0.8108454961248412,0.31410734164621346,1.9925666550243477,13
4,Kampong Lama,2024-03-26 14:00:00,3.1902622876092437,0.6836477950734263,0.4266688505018763,2.0799456420339197,14
4,Kampong Lama,2024-03-26 15:00:00,3.058030294210141,0.1079740854056297,0.9535972032824631,1.9964590055220128,15
4,Kampong Lama,2024-03-26 16:00:00,2.9680522338552464,-0.29399855509601025,1.415486688627034,1.8465641003242723,16
4,Kampong Lama,2024-03-26 17:00:00,3.014837582473902,-0.15056244112152228,1.2840824210810666,1.8813176025143505,17
4,Kampong Lama,2024-03-26 18:00:00,2.9716974995298457,0.0970449077162705,0.9893787491206147,1.8852738426929605,18
4,Kampong Lama,2024-03-26 19:00:00,2.8210114302127485,0.0961619151498958,0.9385400121335721,1.7863095029292708,19
4,Kampong Lama,2024-03-26 20:00:00,2.722357054111982,0.01234829782888447,0.9874733666871052,1.722535389595997,20
4,Kampong Lama,2024-03-26 21:00:00,2.6681190195869595,0.08163309272284103,0.8974635715599923,1.6890223553041253,21
4,Kampong Lama,2024-03-26 22:00:00,2.6007201337743515,0.09294560538969243,0.8615757999017077,1.6461987284829576,22
4,Kampong Lama,2024-03-26 23:00:00,2.5339195000703345,0.01081607967011422,0.9201320557313544,1.6029713646688677,23
4,Kampong Lama,2024-03-27 00:00:00,2.486840654526295,0.08589131284989193,0.8284942361381678,1.572455105538232,0
4,Kampong Lama,2024-03-27 01:00:00,2.476380460335588,0.22597363359213674,0.6821850779784153,1.5682217487650405,1
4,Kampong Lama,2024-03-27 02:00:00,2.49062195657922,0.28154868771167685,0.62615046383916,1.5829228050283817,2
4,Kampong Lama,2024-03-27 03:00:00,2.4881445747902506,0.22761691167628229,0.6774148764878998,1.5831127866260601,3
4,Kampong Lama,2024-03-27 04:00:00,2.479547549618129,0.08155958979895317,0.821557728239279,1.5764302315798986,4
4,Kampong Lama,2024-03-27 05:00:00,2.478362607420806,-0.08397209002050054,0.9793501116193006,1.5829845858220182,5
4,Kampong Lama,2024-03-27 06:00:00,2.496071923154524,-0.15894230916762098,1.1070793959306933,1.547934836391443,6
4,Kampong Lama,2024-03-27 07:00:00,2.5525283707305277,0.1885860078835151,0.7459642440437939,1.6179781188032294,7
4,Kampong Lama,2024-03-27 08:00:00,2.6435275565529537,1.362102966295481,-0.404430751275477,1.6858553415328572,8
4,Kampong Lama,2024-03-27 09:00:00,2.852806087877468,0.9847457937404442,-0.055690916317999495,1.923751210455066,9
4,Kampong Lama,2024-03-27 10:00:00,3.1741130114522775,-0.2727006662568954,1.344249645343389,2.1025640323657626,10
4,Kampong Lama,2024-03-27 11:00:00,3.3848266454859868,0.18941944534378763,1.0297444277027026,2.1656627724393616,11
4,Kampong Lama,2024-03-27 12:00:00,3.4100176794606796,0.6287599164103312,0.607687735764781,2.17357002728545,12
4,Kampong Lama,2024-03-27 13:00:00,3.344124027591306,0.7831760592118258,0.4352747045380454,2.1256732638414633,13
4,Kampong Lama,2024-03-27 14:00:00,3.263122014779981,0.6654023791348322,0.5252298258927901,2.0724898097523123,14
4,Kampong Lama,2024-03-27 15:00:00,3.2040389339962303,-0.15865570565946996,1.2714970893772133,2.0911975502785083,15
4,Kampong Lama,2024-03-27 16:00:00,3.1470371975261457,-2.5729667921350536,3.7170021594678815,2.0030018301932984,16
4,Kampong Lama,2024-03-27 17:00:00,3.040659466261033,-2.2061807184482003,3.315431511418666,1.9314086732905675,17
4,Kampong Lama,2024-03-27 18:00:00,2.91696318415977,-0.626547671460425,1.6559259986581054,1.8875848569620892,18
4,Kampong Lama,2024-03-27 19:00:00,2.7698966640945724,-0.18103520448890453,1.2124706490080541,1.7384612195754272,19
4,Kampong Lama,2024-03-27 20:00:00,2.61365973260508,-0.3356562704941215,1.304091588371918,1.6452244147272808,20
4,Kampong Lama,2024-03-27 21:00:00,2.556772956929067,-0.2254456914725136,1.1680116230041904,1.614207025397377,21
4,Kampong Lama,2024-03-27 22:00:00,2.5282272929581477,-0.1599579949077441,1.0867117278602123,1.6014735600056795,22
4,Kampong Lama,2024-03-27 23:00:00,2.461164114692254,-0.06455950383094766,0.9680283233136251,1.5576952952095766,23
4,Kampong Lama,2024-03-28 00:00:00,2.425532997603612,0.13648037180092842,0.7523143196615969,1.536738306141089,0
4,Kampong Lama,2024-03-28 01:00:00,2.424767017626149,0.2976804783245548,0.5871931319844776,1.5398934073171162,1
4,Kampong Lama,2024-03-28 02:00:00,2.4964622556616733,0.3709136625075189,0.5336771550843409,1.5918714380698162,2
4,Kampong Lama,2024-03-28 03:00:00,2.615689423651407,0.39648442502696213,0.5425656908956178,1.67663930772882,3
4,Kampong Lama,2024-03-28 04:00:00,2.6220611139497976,0.3560031376317241,0.588836895912296,1.6772210804057721,4
4,Kampong Lama,2024-03-28 05:00:00,2.5911929376284784,0.24801458015224043,0.6934479134264535,1.6497304440497942,5
4,Kampong Lama,2024-03-28 06:00:00,2.671342037952442,0.06722017160968008,0.8993405225331905,1.7047813438095645,6
4,Kampong Lama,2024-03-28 07:00:00,2.752751650448573,-0.4236256007134003,1.4212388427199443,1.7551384084420363,7
4,Kampong Lama,2024-03-28 08:00:00,2.697930448171803,-0.6696966901279637,1.6534901328926566,1.714137005407082,8
